avg_active_span_days,avg_interest,age,avg_paym_span_hrs,interest,avg_loanamount,max_loannumber,interest_interval_3000,loanamount,age_interval_36-40,good_bad_flag
22.11111111111111,3000.0,35.0,14.11111111111111,4500.0,20000.0,9.0,0,30000.0,0,1
16.0,1500.0,37.0,18.0,1750.0,10000.0,2.0,0,20000.0,1,0
22.0,3000.0,31.0,21.0,3000.0,10000.0,2.0,1,10000.0,0,0
36.888888888888886,3255.555555555556,41.0,14.11111111111111,4500.0,12222.222222222224,9.0,0,20000.0,0,0
28.5,3000.0,36.0,10.5,3000.0,10000.0,2.0,1,10000.0,1,1
17.5,2250.0,39.0,4.5,3000.0,10000.0,2.0,1,10000.0,1,1
30.0,3000.0,47.0,13.666666666666666,4500.0,10000.0,3.0,0,20000.0,0,0
17.09090909090909,3027.2727272727275,38.0,14.181818181818182,4000.0,23636.36363636364,11.0,0,40000.0,1,1
22.8,1500.0,43.0,12.4,1500.0,10000.0,5.0,0,10000.0,0,1
15.0,1500.0,45.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,1
26.0,1500.0,34.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,0
23.666666666666668,2500.0,38.0,15.333333333333334,1500.0,10000.0,3.0,0,10000.0,1,1
29.5,3000.0,41.0,10.5,3000.0,10000.0,2.0,1,10000.0,0,1
10.0,1500.0,36.0,12.0,3000.0,10000.0,1.0,1,10000.0,1,1
35.0,3000.0,48.0,12.666666666666666,3000.0,10000.0,5.0,1,10000.0,0,0
26.0,4945.454545454545,32.0,13.272727272727272,7500.0,27272.727272727272,11.0,0,50000.0,0,1
16.0,3123.076923076923,32.0,12.538461538461538,4000.0,25384.615384615383,13.0,0,40000.0,0,1
16.0,1687.5,157000.0,11.25,3375.0,10000.0,4.0,0,15000.0,0,1
25.0,2250.0,50.0,10.333333333333334,3750.0,8333.333333333334,3.0,0,25000.0,0,1
32.333333333333336,3000.0,46.0,13.333333333333334,3000.0,10000.0,6.0,1,10000.0,0,0
22.0,3000.0,41.0,23.0,1500.0,10000.0,1.0,0,10000.0,0,1
29.75,3375.0,46.0,4.75,4500.0,12500.0,4.0,0,20000.0,0,1
27.25,3679.1666666666665,48.0,9.833333333333334,4000.0,25833.33333333333,12.0,0,40000.0,0,1
27.5,2425.0,34.0,9.75,4500.0,13750.0,4.0,0,20000.0,0,1
26.8,4250.0,40.0,12.5,4000.0,25000.0,10.0,0,40000.0,1,0
33.5,2250.0,33.0,10.5,3000.0,10000.0,2.0,1,10000.0,0,0
33.0,3000.0,53.0,4.0,3000.0,10000.0,1.0,1,10000.0,0,0
23.666666666666668,2500.0,33.0,9.666666666666666,4500.0,10000.0,3.0,0,20000.0,0,1
5.0,3000.0,32.0,22.0,1500.0,10000.0,1.0,0,10000.0,0,1
29.6,3500.0,37.0,5.4,4500.0,14000.0,5.0,0,20000.0,1,1
31.0,3000.0,48.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.11111111111111,3344.4444444444443,39.0,16.666666666666668,4500.0,20000.0,9.0,0,30000.0,1,1
29.0,2000.0,47.0,12.5,3000.0,10000.0,2.0,1,10000.0,0,1
25.5,3383.333333333333,44.0,12.333333333333334,4500.0,15000.0,6.0,0,30000.0,0,1
22.0,3633.3333333333335,40.0,16.0,9000.0,15000.0,6.0,0,30000.0,1,1
25.0,3157.2916666666665,29.0,13.083333333333334,8000.0,18583.33333333333,12.0,0,40000.0,0,1
27.0,3300.0,42.0,14.8,4500.0,12000.0,5.0,0,20000.0,0,1
30.0,1500.0,28.0,21.0,3000.0,10000.0,1.0,1,10000.0,0,1
21.88888888888889,2211.111111111112,36.0,8.666666666666666,1000.0,11111.111111111111,9.0,0,10000.0,1,1
29.75,1875.0,30.0,13.25,1500.0,10000.0,8.0,0,10000.0,0,1
26.818181818181817,3795.4545454545455,36.0,9.090909090909092,4000.0,24545.454545454544,11.0,0,40000.0,1,1
26.4,2700.0,37.0,12.2,4500.0,13000.0,5.0,0,20000.0,1,1
41.6,3000.0,42.0,13.0,3000.0,10000.0,5.0,1,10000.0,0,0
32.0,3000.0,43.0,22.0,3000.0,10000.0,1.0,1,10000.0,0,0
16.0,2900.0,42.0,12.2,3999.9000000000015,14000.0,5.0,0,30000.0,0,1
10.5,1500.0,38.0,9.0,1500.0,10000.0,2.0,0,10000.0,1,1
28.1,3760.0,42.0,15.6,4500.0,18000.0,10.0,0,30000.0,0,1
5.0,1593.75,42.0,12.5,4500.0,12500.0,4.0,0,20000.0,0,1
26.0,3000.0,39.0,4.0,3000.0,10000.0,1.0,1,10000.0,1,0
28.0,3542.8571428571427,54.0,10.285714285714286,9000.0,14285.714285714286,7.0,0,30000.0,0,1
19.2,2100.0,41.0,3.2,1500.0,12000.0,5.0,0,10000.0,0,0
18.25,1875.0,35.0,14.75,1500.0,10000.0,4.0,0,10000.0,0,1
32.0,3000.0,36.0,12.0,3000.0,10000.0,1.0,1,10000.0,1,0
12.0,2958.333333333333,43.0,11.0,4500.0,16666.666666666668,9.0,0,30000.0,0,1
30.666666666666668,3000.0,45.0,10.333333333333334,4500.0,10000.0,3.0,0,20000.0,0,1
22.5,3000.0,32.0,4.5,3000.0,10000.0,2.0,1,10000.0,0,0
31.428571428571427,3328.5714285714284,47.0,10.571428571428571,4500.0,12857.142857142857,7.0,0,20000.0,0,1
15.0,1500.0,44.0,14.0,2250.0,10000.0,2.0,0,20000.0,0,1
27.75,4085.4166666666665,35.0,12.833333333333334,3000.0,20916.666666666668,13.0,1,30000.0,0,0
18.83333333333333,2681.25,45.0,10.333333333333334,4000.0,20416.666666666668,12.0,0,40000.0,0,1
14.0,1500.0,40.0,5.0,3000.0,10000.0,1.0,1,10000.0,1,1
25.0,3000.0,34.0,22.0,3000.0,10000.0,1.0,1,10000.0,0,1
28.0,3000.0,39.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,0
22.666666666666668,2500.0,38.0,10.333333333333334,4500.0,10000.0,3.0,0,20000.0,1,1
16.0,1500.0,45.0,22.0,1500.0,10000.0,1.0,0,10000.0,0,1
30.25,3000.0,36.0,11.25,3000.0,10000.0,4.0,1,10000.0,1,1
23.0,3000.0,31.0,12.0,3000.0,10000.0,1.0,1,10000.0,0,1
17.6,2100.0,42.0,16.4,1125.0,10000.0,5.0,0,10000.0,0,1
20.75,3562.5,45.0,18.125,4000.0,25000.0,8.0,0,40000.0,0,1
29.33333333333333,3000.0,39.0,6.0,4500.0,10000.0,3.0,0,20000.0,1,1
19.5,2250.0,36.0,13.0,3000.0,10000.0,2.0,1,10000.0,1,1
27.0,4916.666666666667,39.0,14.666666666666666,8000.0,25000.0,5.0,0,40000.0,1,1
32.25,4929.166666666667,28.0,12.083333333333334,4000.0,25833.33333333333,12.0,0,40000.0,0,1
34.5,3000.0,29.0,10.0,3000.0,10000.0,2.0,1,10000.0,0,0
21.0,3000.0,37.0,12.0,3000.0,10000.0,1.0,1,10000.0,1,1
26.0,3000.0,47.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,0
24.625,3700.0,43.0,15.25,8000.0,21250.0,8.0,0,40000.0,0,0
29.625,3431.25,31.0,11.125,3500.0,18125.0,8.0,0,35000.0,0,1
31.625,4175.0,38.0,13.375,8000.0,23750.0,8.0,0,40000.0,1,0
46.5,2250.0,40.0,17.5,3000.0,10000.0,3.0,1,10000.0,1,1
30.0,3000.0,52.0,19.0,1500.0,10000.0,1.0,0,10000.0,0,1
28.0,3000.0,38.0,14.5,3000.0,10000.0,2.0,1,10000.0,1,1
26.142857142857142,3657.142857142857,34.0,12.142857142857142,4500.0,18571.42857142857,7.0,0,30000.0,0,0
14.333333333333334,1750.0,35.0,12.166666666666666,1500.0,10000.0,6.0,0,10000.0,0,1
23.0,1500.0,39.0,18.0,1500.0,10000.0,3.0,0,10000.0,1,1
12.0,1500.0,44.0,7.0,3000.0,10000.0,1.0,1,10000.0,0,1
19.875,3404.6875,38.0,9.5,9000.0,15625.0,9.0,0,30000.0,1,1
23.875,2829.6875,32.0,17.375,4500.0,18125.0,8.0,0,30000.0,0,1
17.0,2792.8571428571427,28.0,14.857142857142858,4500.0,20000.0,7.0,0,30000.0,0,1
16.0,3750.0,34.0,11.5,4500.0,25000.0,4.0,0,30000.0,0,1
23.33333333333333,2500.0,37.0,10.0,4500.0,10000.0,3.0,0,20000.0,1,1
27.0,3000.0,38.0,13.5,3000.0,10000.0,2.0,1,10000.0,1,1
19.0,3000.0,33.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,1
24.77777777777778,3266.6666666666665,43.0,10.555555555555555,4500.0,17777.777777777777,9.0,0,30000.0,0,1
23.285714285714285,2217.8571428571427,28.0,16.142857142857142,4000.0,18642.85714285714,15.0,0,40000.0,0,1
13.0,1500.0,40.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,1
25.0,1500.0,28.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,0
6.0,2250.0,43.0,14.5,3000.0,10000.0,2.0,1,10000.0,0,1
16.4,2100.0,38.0,10.2,4500.0,12000.0,5.0,0,20000.0,1,1
36.75,3000.0,46.0,10.25,3375.0,10000.0,4.0,0,15000.0,0,1
26.0,3000.0,43.0,13.5,3000.0,10000.0,2.0,1,10000.0,0,1
33.625,5912.5,42.0,13.5,8000.0,27500.0,8.0,0,40000.0,0,1
18.22222222222222,1866.6666666666667,39.0,15.444444444444445,500.0,9333.333333333334,9.0,0,10000.0,1,1
15.0,1500.0,31.0,22.0,1500.0,10000.0,1.0,0,10000.0,0,1
30.857142857142858,3999.107142857143,40.0,9.857142857142858,7500.0,20000.0,14.0,0,50000.0,1,1
18.875,2218.75,33.0,16.0,4500.0,13750.0,8.0,0,30000.0,0,1
12.6,1560.0,27.0,15.6,1500.0,12000.0,5.0,0,10000.0,0,1
20.25,2625.0,37.0,11.0,4500.0,12500.0,4.0,0,20000.0,1,1
25.428571428571427,3757.142857142857,31.0,16.142857142857142,4500.0,20000.0,7.0,0,30000.0,0,1
31.0,1500.0,46.0,15.0,1500.0,10000.0,1.0,0,10000.0,0,1
10.0,1500.0,33.0,10.0,1500.0,10000.0,1.0,0,10000.0,0,1
26.666666666666668,3000.0,34.0,14.0,4500.0,10000.0,3.0,0,20000.0,0,1
22.5,3562.5,34.0,12.833333333333334,9000.0,14166.666666666666,6.0,0,30000.0,0,1
31.0,3000.0,38.0,8.0,3000.0,10000.0,1.0,1,10000.0,1,0
22.5,2250.0,31.0,14.0,3000.0,10000.0,2.0,1,10000.0,0,1
40.0,3000.0,42.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,0
17.333333333333332,2558.333333333333,37.0,12.666666666666666,1500.0,17777.777777777777,9.0,0,20000.0,1,1
15.285714285714286,2367.8571428571427,41.0,14.285714285714286,3750.0,15000.0,7.0,0,25000.0,0,1
23.0,3000.0,37.0,8.0,3000.0,10000.0,1.0,1,10000.0,1,1
18.0,1500.0,46.0,5.0,3000.0,10000.0,1.0,1,10000.0,0,1
21.75,3375.0,35.0,13.0,4500.0,12500.0,4.0,0,20000.0,0,1
12.0,1500.0,31.0,11.0,3000.0,10000.0,1.0,1,10000.0,0,1
16.0,1500.0,37.0,17.0,1500.0,10000.0,1.0,0,10000.0,1,1
16.333333333333332,3000.0,42.0,8.333333333333334,4500.0,10000.0,3.0,0,20000.0,0,0
22.916666666666668,3400.0,30.0,12.5,4000.0,28333.33333333333,12.0,0,40000.0,0,1
16.4,2250.0,42.0,14.8,2250.0,14000.0,5.0,0,20000.0,0,0
15.0,1500.0,33.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,1
32.0,3000.0,42.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,0
20.466666666666665,3633.3333333333335,44.0,15.0,2500.0,22333.33333333333,15.0,0,50000.0,0,1
28.0,3000.0,43.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,1
15.0,1687.5,32.0,17.0,2250.0,12500.0,4.0,0,20000.0,0,1
17.666666666666668,3000.0,27.0,13.333333333333334,4500.0,10000.0,3.0,0,20000.0,0,1
24.33333333333333,3588.8888888888887,35.0,16.333333333333332,4500.0,15555.555555555557,9.0,0,30000.0,0,1
14.333333333333334,1500.0,40.0,11.666666666666666,4500.0,10000.0,3.0,0,20000.0,1,1
18.2,3300.0,33.0,15.4,1125.0,14000.0,5.0,0,10000.0,0,1
14.0,1500.0,35.0,5.0,3000.0,10000.0,1.0,1,10000.0,0,1
32.111111111111114,5088.888888888889,29.0,14.11111111111111,8000.0,23333.33333333333,9.0,0,40000.0,0,1
25.0,3000.0,32.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,1
9.833333333333334,1875.0,37.0,15.0,4500.0,15000.0,6.0,0,30000.0,1,1
12.4,2250.0,47.0,13.4,4500.0,14000.0,5.0,0,20000.0,0,1
29.09090909090909,4013.636363636364,36.0,10.909090909090908,3000.0,22272.727272727272,11.0,1,30000.0,1,1
13.0,1500.0,37.0,15.0,1500.0,10000.0,1.0,0,10000.0,1,0
11.75,4410.0,31.0,12.75,8100.0,35500.0,20.0,0,60000.0,0,0
13.666666666666666,1500.0,43.0,20.666666666666668,1125.0,10000.0,3.0,0,10000.0,0,0
12.375,2437.5,51.0,13.0,4500.0,16250.0,8.0,0,30000.0,0,1
19.55555555555556,2655.555555555556,40.0,9.77777777777778,4500.0,18333.33333333333,9.0,0,30000.0,1,1
14.0,1500.0,43.0,8.0,3000.0,10000.0,1.0,1,10000.0,0,1
21.0,1500.0,40.0,7.666666666666667,1500.0,10000.0,3.0,0,10000.0,1,0
13.0,1500.0,39.0,9.0,3000.0,10000.0,1.0,1,10000.0,1,1
34.45454545454545,4381.818181818182,39.0,12.636363636363637,8000.0,20000.0,11.0,0,40000.0,1,1
11.0,1500.0,30.0,11.0,1500.0,10000.0,1.0,0,10000.0,0,1
20.166666666666668,2808.333333333333,35.0,14.166666666666666,4000.0,25833.33333333333,12.0,0,40000.0,0,1
4.0,3000.0,37.0,17.0,3000.0,10000.0,1.0,1,10000.0,1,1
30.166666666666668,3250.0,32.0,13.0,3000.0,11666.666666666666,7.0,1,10000.0,0,1
5.0,1500.0,43.0,14.0,1500.0,10000.0,1.0,0,10000.0,0,1
19.666666666666668,2500.0,39.0,15.666666666666666,4500.0,13333.333333333334,3.0,0,20000.0,1,1
17.333333333333332,2000.0,29.0,10.0,2250.0,10000.0,3.0,0,10000.0,0,1
34.166666666666664,4533.333333333333,38.0,9.666666666666666,4000.0,20000.0,6.0,0,40000.0,1,1
17.75,2062.5,28.0,18.25,2250.0,12500.0,4.0,0,20000.0,0,1
32.0,3000.0,41.0,11.0,3000.0,10000.0,1.0,1,10000.0,0,1
13.0,1875.0,36.0,16.5,2250.0,15000.0,2.0,0,20000.0,1,1
22.0,3000.0,39.0,19.0,3000.0,10000.0,1.0,1,10000.0,1,1
17.0,3000.0,33.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,1
13.0,3000.0,37.0,12.0,1500.0,10000.0,1.0,0,10000.0,1,1
11.333333333333334,1500.0,36.0,10.0,1125.0,10000.0,3.0,0,10000.0,1,1
31.0,3000.0,36.0,14.0,3000.0,10000.0,1.0,1,10000.0,1,0
29.625,3787.5,42.0,16.875,3750.0,16000.0,8.0,0,25000.0,0,1
33.0,3000.0,46.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,0
31.0,3000.0,47.0,7.0,3000.0,10000.0,1.0,1,10000.0,0,1
12.4,2250.0,47.0,13.4,4500.0,14000.0,5.0,0,20000.0,0,1
20.4,3440.0,39.0,10.0,4000.0,21000.0,10.0,0,40000.0,1,1
29.0,3000.0,34.0,15.0,1500.0,10000.0,1.0,0,10000.0,0,1
27.0,3000.0,45.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,1
32.0,3000.0,39.0,21.0,3000.0,10000.0,1.0,1,10000.0,1,0
15.0,1500.0,33.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,1
15.0,3000.0,29.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,1
12.0,2531.25,37.0,14.875,4500.0,18750.0,8.0,0,30000.0,1,1
26.166666666666668,3750.0,45.0,11.25,4000.0,23333.33333333333,13.0,0,40000.0,0,0
3.0,1500.0,31.0,8.0,3000.0,10000.0,1.0,1,10000.0,0,1
27.0,3000.0,33.0,12.0,3000.0,10000.0,1.0,1,10000.0,0,1
28.0,3000.0,39.0,13.0,1500.0,10000.0,2.0,0,10000.0,1,1
19.0,2500.0,41.0,10.0,4500.0,10000.0,3.0,0,20000.0,0,1
26.0,3000.0,37.0,10.0,3000.0,10000.0,1.0,1,10000.0,1,1
11.0,1500.0,39.0,16.0,3000.0,10000.0,1.0,1,10000.0,1,1
34.0,3000.0,40.0,23.0,1500.0,10000.0,1.0,0,10000.0,1,1
27.33333333333333,3000.0,41.0,12.333333333333334,3375.0,10000.0,3.0,0,15000.0,0,1
20.63636363636364,3040.909090909091,33.0,10.363636363636363,9000.0,20000.0,12.0,0,30000.0,0,1
27.4,3600.0,44.0,9.8,4500.0,14000.0,5.0,0,20000.0,0,1
12.0,1500.0,36.0,12.25,3999.9000000000015,15000.0,4.0,0,30000.0,1,1
14.0,1500.0,33.0,15.0,1500.0,10000.0,1.0,0,10000.0,0,1
29.0,3000.0,34.0,5.0,3000.0,10000.0,1.0,1,10000.0,0,1
19.75,3375.0,37.0,13.5,4500.0,12500.0,4.0,0,20000.0,1,1
29.5,2250.0,32.0,16.0,3000.0,10000.0,2.0,1,10000.0,0,1
24.8,3300.0,38.0,11.4,4500.0,14000.0,5.0,0,20000.0,1,0
17.2,2700.0,39.0,18.0,4500.0,14000.0,5.0,0,20000.0,1,1
27.7,4250.0,41.0,12.4,4000.0,27000.0,10.0,0,40000.0,0,1
33.666666666666664,4366.666666666667,48.0,8.0,4500.0,20000.0,6.0,0,30000.0,0,1
27.25,3287.5,44.0,13.625,3000.0,16250.0,8.0,1,20000.0,0,1
23.0,2500.0,28.0,16.666666666666668,3375.0,10000.0,3.0,0,15000.0,0,1
28.83333333333333,4016.6666666666665,36.0,12.833333333333334,3000.0,16666.666666666668,6.0,1,20000.0,1,1
29.0,3000.0,30.0,5.0,3000.0,10000.0,1.0,1,10000.0,0,1
20.5,2337.5,44.0,12.5,3000.0,11250.0,4.0,1,10000.0,0,1
24.916666666666668,3656.25,39.0,11.916666666666666,8000.0,20416.666666666668,12.0,0,40000.0,1,1
33.888888888888886,4572.222222222223,34.0,9.444444444444445,8000.0,21111.11111111111,9.0,0,40000.0,0,1
9.0,3000.0,38.0,9.0,3000.0,10000.0,1.0,1,10000.0,1,1
29.0,3000.0,40.0,8.0,3000.0,10000.0,1.0,1,10000.0,1,0
31.0,3000.0,34.0,13.0,3000.0,10000.0,2.0,1,10000.0,0,1
24.692307692307693,3465.3846153846152,34.0,11.923076923076923,4000.0,27692.30769230769,13.0,0,40000.0,0,1
15.2,2025.0,55.0,14.8,4500.0,12000.0,5.0,0,20000.0,0,1
22.0,3607.142857142857,35.0,16.428571428571427,2000.0,16428.571428571428,7.0,0,20000.0,0,1
29.0,3000.0,49.0,5.666666666666667,4500.0,10000.0,3.0,0,20000.0,0,1
25.0,1500.0,36.0,20.5,1500.0,10000.0,2.0,0,10000.0,1,1
24.55555555555556,3600.0,33.0,8.777777777777779,4500.0,17777.777777777777,9.0,0,30000.0,0,1
11.5,2250.0,44.0,11.5,4500.0,12500.0,4.0,0,20000.0,0,1
35.8,4085.0,43.0,11.9,8000.0,22900.0,10.0,0,40000.0,0,1
9.0,1500.0,38.0,13.0,1500.0,10000.0,1.0,0,10000.0,1,1
12.0,2500.0,30.0,13.666666666666666,2250.0,10000.0,3.0,0,20000.0,0,1
31.428571428571427,3000.0,30.0,13.142857142857142,3000.0,10000.0,7.0,1,10000.0,0,0
35.0,3000.0,32.0,10.0,3000.0,10000.0,1.0,1,10000.0,0,1
19.625,2590.625,35.0,15.625,4500.0,16250.0,8.0,0,30000.0,0,1
27.0,3680.0,41.0,12.7,4500.0,19000.0,10.0,0,30000.0,0,0
24.08333333333333,2328.125,38.0,9.083333333333334,2250.0,16250.0,12.0,0,20000.0,1,0
29.0,2531.25,29.0,15.75,1500.0,10000.0,4.0,0,10000.0,0,1
5.0,1500.0,38.0,14.0,1500.0,10000.0,1.0,0,10000.0,1,1
31.0,3000.0,33.0,19.0,3000.0,10000.0,1.0,1,10000.0,0,1
8.166666666666666,1687.5,41.0,12.333333333333334,4500.0,13333.333333333334,6.0,0,30000.0,0,1
8.666666666666666,1500.0,37.0,13.333333333333334,4500.0,10000.0,3.0,0,20000.0,1,0
14.0,1500.0,40.0,15.0,1500.0,10000.0,1.0,0,10000.0,1,1
29.0,4366.666666666667,45.0,14.666666666666666,4000.0,20833.33333333333,6.0,0,40000.0,0,1
13.333333333333334,2000.0,33.0,11.333333333333334,2250.0,10000.0,3.0,0,20000.0,0,1
17.428571428571427,2928.557142857143,39.0,12.142857142857142,4500.0,18571.42857142857,7.0,0,30000.0,1,1
28.571428571428573,4257.142857142857,34.0,13.714285714285714,4500.0,21428.571428571428,8.0,0,30000.0,0,1
17.5,2250.0,37.0,14.0,1500.0,10000.0,2.0,0,10000.0,1,1
30.0,3000.0,32.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,1
29.0,3000.0,33.0,14.0,3000.0,10000.0,1.0,1,10000.0,0,1
25.83333333333333,3633.3333333333335,36.0,10.0,9000.0,15000.0,6.0,0,30000.0,1,1
22.125,3281.25,37.0,12.5,9000.0,13750.0,8.0,0,30000.0,1,1
15.0,1500.0,39.0,4.0,1500.0,10000.0,1.0,0,10000.0,1,1
28.0,2700.0,39.0,16.0,3000.0,10000.0,5.0,1,10000.0,1,0
8.5,2250.0,50.0,9.5,1500.0,10000.0,2.0,0,10000.0,0,1
18.8,2990.0,32.0,11.4,4000.0,22000.0,10.0,0,40000.0,0,1
31.714285714285715,3128.5714285714284,41.0,11.0,3000.0,11142.857142857143,7.0,1,10000.0,0,0
28.0,3000.0,33.0,10.0,3000.0,10000.0,1.0,1,10000.0,0,1
24.0,3000.0,32.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,1
35.111111111111114,4766.666666666667,37.0,13.77777777777778,8000.0,21666.666666666668,9.0,0,40000.0,1,1
28.3,4020.0,47.0,13.9,4000.0,28000.0,10.0,0,40000.0,0,1
24.33333333333333,2000.0,36.0,14.333333333333334,1500.0,10000.0,4.0,0,10000.0,1,1
41.0,3000.0,43.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,0
18.0,1500.0,40.0,15.0,3000.0,10000.0,1.0,1,10000.0,1,1
16.0,2250.0,39.0,11.0,3000.0,10000.0,2.0,1,10000.0,1,1
19.53333333333333,2315.0,32.0,15.133333333333333,2500.0,17000.0,15.0,0,25000.0,0,1
25.0,3255.555555555556,46.0,13.22222222222222,4500.0,21111.11111111111,9.0,0,30000.0,0,0
22.5,3000.0,44.0,16.0,3000.0,10000.0,2.0,1,10000.0,0,1
38.71428571428572,3060.714285714286,29.0,9.285714285714286,4500.0,13571.42857142857,7.0,0,20000.0,0,1
19.0,2250.0,38.0,11.5,3000.0,10000.0,2.0,1,10000.0,1,1
25.916666666666668,5333.333333333333,37.0,14.5,7000.5,29166.666666666668,12.0,0,50000.0,1,1
20.33333333333333,3000.0,39.0,6.0,4500.0,10000.0,3.0,0,20000.0,1,1
23.545454545454547,3145.454545454545,43.0,13.181818181818182,4500.0,19090.90909090909,11.0,0,30000.0,0,0
25.571428571428573,3592.8571428571427,52.0,17.0,4500.0,15000.0,7.0,0,20000.0,0,1
21.0,3528.5714285714284,30.0,15.0,4500.0,15714.285714285714,7.0,0,30000.0,0,1
32.0,3000.0,40.0,13.666666666666666,1500.0,13333.333333333334,3.0,0,10000.0,1,1
5.0,1593.75,42.0,12.5,4500.0,12500.0,4.0,0,20000.0,0,1
25.25,3000.0,32.0,17.75,4500.0,12500.0,4.0,0,20000.0,0,1
13.0,1500.0,35.0,19.0,1500.0,10000.0,1.0,0,10000.0,0,1
23.0,1500.0,40.0,21.0,1500.0,10000.0,1.0,0,10000.0,1,0
24.0,3000.0,32.0,19.0,3375.0,10000.0,2.0,0,15000.0,0,0
24.0,3000.0,36.0,8.0,3000.0,10000.0,2.0,1,10000.0,1,0
33.5,3000.0,33.0,12.0,3000.0,10000.0,2.0,1,10000.0,0,0
12.5,1500.0,40.0,13.5,4500.0,10000.0,2.0,0,20000.0,1,1
16.0,2000.0,35.0,7.333333333333333,4500.0,10000.0,3.0,0,20000.0,0,1
15.22222222222222,3636.1111111111113,42.0,15.22222222222222,8000.0,16666.666666666668,9.0,0,40000.0,0,1
18.5,3000.0,30.0,10.5,3000.0,10000.0,2.0,1,10000.0,0,0
28.0,3000.0,38.0,11.0,3000.0,10000.0,1.0,1,10000.0,1,1
16.5,3000.0,42.0,13.0,3000.0,10000.0,2.0,1,10000.0,0,0
16.0,3000.0,47.0,9.5,3000.0,10000.0,2.0,1,10000.0,0,1
28.666666666666668,2500.0,32.0,10.666666666666666,3000.0,10000.0,3.0,1,10000.0,0,1
28.0,3000.0,36.0,18.0,3000.0,10000.0,1.0,1,10000.0,1,1
32.0,3000.0,41.0,8.0,3000.0,10000.0,1.0,1,10000.0,0,0
26.09090909090909,3500.0,57.0,12.636363636363637,4500.0,19090.90909090909,11.0,0,30000.0,0,1
30.714285714285715,4585.714285714285,29.0,17.714285714285715,4000.0,22857.14285714286,8.0,0,40000.0,0,1
24.666666666666668,2500.0,54.0,11.0,3000.0,10000.0,3.0,1,10000.0,0,1
15.0,1500.0,37.0,7.0,1500.0,10000.0,1.0,0,10000.0,1,1
24.75,3750.0,32.0,11.75,4500.0,15000.0,4.0,0,30000.0,0,1
25.0,3000.0,35.0,17.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.285714285714285,3771.428571428572,40.0,11.857142857142858,9000.0,17142.85714285714,7.0,0,30000.0,1,1
29.0,3000.0,35.0,9.0,3000.0,10000.0,1.0,1,10000.0,0,1
25.714285714285715,3503.5714285714284,36.0,15.857142857142858,4500.0,18571.42857142857,7.0,0,30000.0,1,1
10.0,1500.0,42.0,16.0,1500.0,10000.0,1.0,0,10000.0,0,1
38.0,3000.0,44.0,16.0,1500.0,10000.0,1.0,0,10000.0,0,1
31.76923076923077,4151.923076923077,42.0,13.076923076923077,6000.0,20384.615384615383,13.0,0,30000.0,0,1
14.666666666666666,2000.0,38.0,18.33333333333333,1500.0,10000.0,3.0,0,10000.0,1,1
24.33333333333333,4766.666666666667,35.0,10.75,5000.0,28333.33333333333,12.0,0,50000.0,0,1
27.285714285714285,3592.8571428571427,29.0,10.285714285714286,9000.0,14285.714285714286,7.0,0,30000.0,0,0
34.333333333333336,3000.0,38.0,16.0,3000.0,10000.0,3.0,1,10000.0,1,0
18.571428571428573,2792.8571428571427,34.0,12.714285714285714,9000.0,17142.85714285714,7.0,0,30000.0,0,1
29.0,3000.0,32.0,13.0,3000.0,10000.0,1.0,1,10000.0,0,1
23.0,2389.285714285714,36.0,8.857142857142858,2250.0,10714.285714285714,7.0,0,10000.0,1,1
20.5,2250.0,47.0,14.0,3000.0,10000.0,2.0,1,10000.0,0,1
13.0,1500.0,36.0,13.5,1500.0,10000.0,2.0,0,10000.0,1,0
28.8,3150.0,39.0,9.4,3375.0,12000.0,5.0,0,15000.0,1,1
27.33333333333333,2500.0,34.0,14.333333333333334,1500.0,10000.0,3.0,0,10000.0,0,1
22.0,3250.0,39.0,11.375,1500.0,18750.0,8.0,0,20000.0,1,1
23.0,2250.0,32.0,11.0,3000.0,10000.0,2.0,1,10000.0,0,1
35.0,3000.0,47.0,15.0,3000.0,10000.0,1.0,1,10000.0,0,1
25.0,3000.0,35.0,20.0,3000.0,10000.0,1.0,1,10000.0,0,1
