avg_active_span_days,avg_interest,termdays_Other,interest_interval_menos de 3000,max_loannumber,loanamount,age,interest_interval_3000,loannumber_0-4,avg_paym_span_hrs
25.33333333333333,3383.333333333333,0,0,6.0,30000.0,36.0,0,0,12.166666666666666
29.0,3000.0,0,0,1.0,10000.0,49.0,1,1,15.0
30.0,3000.0,0,0,1.0,10000.0,43.0,1,1,20.0
27.0,3000.0,0,0,1.0,10000.0,44.0,1,1,9.0
21.545454545454547,2329.5454545454545,1,0,11.0,30000.0,38.0,0,0,12.0
22.4,1500.0,1,1,5.0,10000.0,34.0,0,0,15.0
26.0,3000.0,0,0,1.0,10000.0,48.0,1,1,10.0
28.5,2250.0,0,0,2.0,10000.0,34.0,1,1,9.5
12.5,1312.5,1,1,4.0,10000.0,39.0,0,0,10.25
25.0,3000.0,0,0,1.0,10000.0,35.0,1,1,18.0
27.5,2250.0,0,0,2.0,10000.0,34.0,1,1,16.0
20.125,3400.0,0,0,8.0,20000.0,30.0,0,0,15.0
25.0,3000.0,0,0,1.0,10000.0,36.0,1,1,11.0
23.666666666666668,2500.0,0,0,3.0,20000.0,44.0,0,1,14.666666666666666
27.166666666666668,3733.3333333333335,0,0,6.0,40000.0,37.0,0,0,12.666666666666666
9.0,1500.0,1,1,1.0,10000.0,44.0,0,1,12.0
19.33333333333333,2500.0,0,0,3.0,20000.0,41.0,0,1,7.666666666666667
24.75,2875.0,0,0,4.0,20000.0,36.0,0,0,16.5
31.0,3000.0,0,0,1.0,10000.0,40.0,1,1,19.0
20.428571428571427,1873.2142857142856,0,1,7.0,15000.0,27.0,0,0,10.857142857142858
17.666666666666668,2000.0,0,0,3.0,20000.0,36.0,0,1,16.0
16.0,3000.0,0,0,1.0,10000.0,39.0,1,1,18.0
8.529411764705882,1994.117647058824,0,1,17.0,50000.0,36.0,0,0,14.235294117647058
11.6,1800.0,0,0,5.0,20000.0,41.0,0,0,14.8
27.0,3000.0,0,0,1.0,10000.0,42.0,1,1,13.0
14.25,1968.75,0,0,4.0,20000.0,37.0,0,0,17.0
30.0,3000.0,0,0,1.0,10000.0,31.0,1,1,17.0
23.0,3750.0,0,0,10.0,30000.0,34.0,0,0,15.2
24.0,3000.0,0,0,1.0,10000.0,30.0,1,1,14.0
27.0,3595.0,0,0,11.0,30000.0,29.0,0,0,10.6
11.0,1800.0,1,1,5.0,20000.0,38.0,0,0,6.6
5.0,3000.0,0,0,1.0,10000.0,34.0,1,1,15.0
23.5,3093.75,0,0,4.0,20000.0,41.0,0,0,11.25
26.5,3000.0,0,0,2.0,10000.0,34.0,1,1,9.5
17.333333333333332,2788.8888888888887,0,0,9.0,30000.0,30.0,0,0,11.555555555555555
20.88888888888889,2625.0,0,1,9.0,15000.0,31.0,0,0,12.444444444444445
14.0,1500.0,1,1,1.0,10000.0,49.0,0,1,4.0
11.0,1500.0,1,1,1.0,10000.0,37.0,0,1,12.0
29.33333333333333,2500.0,0,0,3.0,10000.0,32.0,1,1,12.333333333333334
25.5,3000.0,0,0,2.0,10000.0,43.0,1,1,15.0
18.0,3000.0,0,0,1.0,10000.0,33.0,1,1,13.0
14.0,1500.0,1,1,1.0,10000.0,35.0,0,1,14.0
24.5,3000.0,0,0,4.0,20000.0,33.0,0,0,11.75
28.0,3375.0,0,0,4.0,20000.0,30.0,0,0,7.0
10.0,1500.0,1,1,1.0,10000.0,36.0,0,1,10.0
21.2,2475.0,0,0,5.0,30000.0,38.0,0,0,14.8
31.142857142857142,2785.714285714286,0,0,7.0,10000.0,37.0,1,0,9.0
13.0,1500.0,1,1,2.0,10000.0,33.0,0,1,9.5
12.0,3000.0,0,0,1.0,10000.0,32.0,1,1,0.0
17.77777777777778,3000.0,0,0,9.0,30000.0,37.0,0,0,13.555555555555555
34.0,3000.0,0,0,3.0,10000.0,39.0,1,1,8.333333333333334
15.333333333333334,1875.0,0,0,6.0,20000.0,37.0,0,0,14.333333333333334
27.0,3000.0,0,0,1.0,10000.0,33.0,1,1,13.0
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0
12.0,1500.0,1,1,1.0,10000.0,47.0,0,1,10.0
25.33333333333333,4266.666666666667,0,0,9.0,40000.0,38.0,0,0,14.444444444444445
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,21.0
33.0,3000.0,0,0,1.0,10000.0,38.0,1,1,4.0
21.0,3000.0,0,0,2.0,10000.0,41.0,1,1,12.0
7.666666666666667,2500.0,0,0,3.0,20000.0,38.0,0,1,13.0
23.727272727272727,3681.818181818182,0,0,11.0,30000.0,47.0,0,0,15.545454545454543
18.0,2386.111111111112,0,1,9.0,20000.0,29.0,0,0,14.11111111111111
16.666666666666668,2883.333333333333,1,0,6.0,40000.0,28.0,0,0,14.166666666666666
20.33333333333333,1566.6666666666667,1,1,6.0,10000.0,39.0,0,0,6.166666666666667
17.0,1500.0,1,1,1.0,10000.0,38.0,0,1,16.0
13.5,1500.0,1,1,2.0,20000.0,42.0,0,1,13.0
29.285714285714285,3985.714285714286,1,0,7.0,30000.0,48.0,0,0,11.428571428571429
26.764705882352946,4494.117647058823,0,1,17.0,50000.0,46.0,0,0,13.823529411764708
31.0,1500.0,1,1,1.0,10000.0,36.0,0,1,21.0
24.0,3000.0,0,0,1.0,10000.0,35.0,1,1,8.0
29.0,3000.0,0,0,1.0,10000.0,39.0,1,1,17.0
35.0,3000.0,0,0,1.0,10000.0,37.0,1,1,19.0
25.0,3000.0,0,0,1.0,10000.0,46.0,1,1,15.0
28.428571428571427,2785.714285714286,0,0,7.0,10000.0,29.0,1,0,14.571428571428571
21.125,2493.75,0,0,8.0,20000.0,33.0,0,0,9.125
6.0,3000.0,0,0,1.0,10000.0,43.0,1,1,22.0
21.0,3000.0,1,1,1.0,10000.0,36.0,0,1,18.0
27.545454545454547,3277.2727272727275,0,0,11.0,40000.0,40.0,0,0,12.636363636363637
17.75,2922.9166666666665,0,0,13.0,40000.0,43.0,0,0,14.833333333333334
16.5,3278.5714285714284,0,0,14.0,35000.0,44.0,0,0,9.714285714285714
12.0,1500.0,1,1,1.0,10000.0,42.0,0,1,16.0
25.33333333333333,2500.0,0,0,3.0,20000.0,40.0,0,1,13.666666666666666
23.666666666666668,1566.6666666666667,1,1,6.0,10000.0,41.0,0,0,11.666666666666666
9.5,1500.0,1,1,2.0,10000.0,48.0,0,1,12.0
21.0,3000.0,0,0,1.0,10000.0,31.0,1,1,8.0
29.0,3000.0,0,0,1.0,10000.0,40.0,1,1,17.0
34.0,3000.0,0,0,1.0,10000.0,36.0,1,1,12.0
23.454545454545453,3000.0,1,0,11.0,40000.0,41.0,0,0,10.818181818181818
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
21.33333333333333,2500.0,0,0,3.0,15000.0,41.0,0,1,16.0
30.571428571428573,3428.5714285714284,0,0,7.0,20000.0,54.0,0,0,13.142857142857142
31.0,4090.909090909091,1,0,12.0,40000.0,42.0,0,0,12.545454545454543
27.77777777777778,3433.333333333333,1,0,9.0,30000.0,49.0,0,0,8.444444444444445
13.0,1500.0,1,1,1.0,10000.0,50.0,0,1,10.0
10.0,3000.0,0,0,1.0,10000.0,56.0,1,1,22.0
22.0,3000.0,0,0,1.0,10000.0,35.0,1,1,18.0
26.846153846153847,3751.923076923077,0,0,13.0,40000.0,52.0,0,0,14.538461538461538
12.0,1500.0,0,0,1.0,10000.0,54.0,1,1,2.0
25.142857142857142,4177.678571428572,0,1,14.0,50000.0,27.0,0,0,9.928571428571429
30.0,3000.0,0,0,1.0,10000.0,53.0,1,1,19.0
9.0,3000.0,0,0,1.0,10000.0,36.0,1,1,20.0
26.666666666666668,3000.0,0,0,4.0,10000.0,29.0,1,0,15.0
50.0,3000.0,0,0,1.0,10000.0,28.0,1,1,8.0
34.333333333333336,3000.0,0,0,3.0,10000.0,30.0,1,1,14.333333333333334
16.666666666666668,1937.5,1,1,6.0,20000.0,37.0,0,0,12.833333333333334
21.33333333333333,2833.333333333333,0,0,3.0,20000.0,37.0,0,1,8.666666666666666
36.5,3000.0,0,0,3.0,10000.0,30.0,1,1,15.5
24.5,3000.0,0,0,2.0,10000.0,42.0,1,1,13.5
9.0,1500.0,1,1,2.0,10000.0,36.0,0,1,11.0
16.8,2550.0,0,0,5.0,20000.0,43.0,0,0,10.6
20.666666666666668,3000.0,0,0,3.0,10000.0,38.0,1,1,13.0
30.285714285714285,3267.8571428571427,0,0,7.0,20000.0,34.0,0,0,12.0
29.0,3000.0,0,0,1.0,10000.0,31.0,1,1,15.0
22.76923076923077,3776.923076923077,0,0,13.0,40000.0,60.0,0,0,13.615384615384617
13.0,1500.0,1,1,1.0,10000.0,39.0,0,1,0.0
23.6,3370.0,0,0,5.0,30000.0,38.0,0,0,10.0
28.0,3000.0,0,0,2.0,10000.0,43.0,1,1,18.0
29.0,3000.0,0,0,1.0,10000.0,37.0,1,1,10.0
21.5,2939.583333333333,0,1,12.0,10000.0,37.0,0,0,11.583333333333334
12.0,1500.0,0,0,1.0,10000.0,41.0,1,1,16.0
29.0,3000.0,0,0,2.0,10000.0,39.0,1,1,8.0
16.0,1500.0,0,0,1.0,10000.0,38.0,1,1,15.0
20.666666666666668,2500.0,0,0,3.0,20000.0,38.0,0,1,15.333333333333334
13.0,1500.0,1,1,1.0,10000.0,37.0,0,1,6.0
24.0,3000.0,0,0,1.0,10000.0,41.0,1,1,18.0
23.4,2625.0,1,1,5.0,20000.0,34.0,0,0,13.0
17.0,3000.0,0,0,1.0,10000.0,35.0,1,1,7.0
21.666666666666668,1950.0,1,1,3.0,10000.0,50.0,0,1,16.666666666666668
29.666666666666668,3500.0,0,0,3.0,20000.0,41.0,0,1,6.333333333333333
14.0,1500.0,0,0,1.0,10000.0,50.0,1,1,9.0
13.666666666666666,1500.0,0,0,3.0,20000.0,48.0,0,1,14.666666666666666
7.6,2855.0,0,0,10.0,40000.0,52.0,0,0,12.5
18.0,2400.0,0,1,9.0,10000.0,40.0,0,0,12.555555555555555
22.666666666666668,3200.0,0,0,6.0,30000.0,35.0,0,0,15.833333333333334
48.0,3000.0,1,1,1.0,10000.0,28.0,0,1,20.0
11.0,1500.0,1,1,1.0,10000.0,33.0,0,1,16.0
17.0,3000.0,0,0,1.0,10000.0,157000.0,1,1,21.0
24.25,3375.0,0,0,4.0,20000.0,34.0,0,0,12.25
19.5,2250.0,0,0,2.0,10000.0,43.0,1,1,11.0
23.33333333333333,3433.333333333333,0,0,9.0,20000.0,40.0,0,0,11.666666666666666
25.0,5281.818181818182,1,0,11.0,50000.0,38.0,0,0,10.454545454545457
24.0,3000.0,0,0,2.0,10000.0,35.0,1,1,15.0
14.5,1500.0,1,1,2.0,10000.0,43.0,0,1,13.5
21.75,3000.0,1,1,4.0,20000.0,36.0,0,0,14.75
23.5,2625.0,1,1,4.0,10000.0,33.0,0,0,13.0
11.142857142857142,1810.7142857142856,0,0,7.0,30000.0,38.0,0,0,10.428571428571429
7.5,1500.0,1,1,2.0,10000.0,37.0,0,1,10.5
33.0,3000.0,0,0,3.0,10000.0,30.0,1,1,13.333333333333334
18.0,3792.307692307693,0,0,13.0,40000.0,27.0,0,0,12.923076923076923
8.0,3000.0,0,0,1.0,10000.0,36.0,1,1,12.0
26.5,3633.3333333333335,1,0,6.0,30000.0,39.0,0,0,10.833333333333334
28.0,3828.571428571429,1,0,7.0,40000.0,34.0,0,0,9.142857142857142
19.0,3337.5,1,0,8.0,30000.0,36.0,0,0,13.125
17.23076923076923,2350.0,0,0,13.0,40000.0,31.0,0,0,13.461538461538462
28.0,3000.0,0,0,1.0,10000.0,33.0,1,1,9.0
29.0,3000.0,0,0,2.0,10000.0,41.0,1,1,4.5
37.375,4525.0,1,0,8.0,40000.0,51.0,0,0,13.625
15.0,1500.0,1,1,1.0,10000.0,33.0,0,1,14.0
10.0,1500.0,1,1,1.0,10000.0,39.0,0,1,19.0
23.0,3000.0,0,0,1.0,10000.0,52.0,1,1,6.0
20.454545454545453,3481.818181818182,0,0,11.0,40000.0,30.0,0,0,12.0
17.4,2560.0,0,0,5.0,20000.0,36.0,0,0,14.0
20.25,3375.0,0,0,4.0,20000.0,44.0,0,0,13.0
25.0,2500.0,0,0,3.0,10000.0,44.0,1,1,17.666666666666668
28.75,4866.666666666667,1,0,12.0,50000.0,35.0,0,0,13.333333333333334
22.571428571428573,3642.857142857143,0,0,7.0,30000.0,34.0,0,0,15.285714285714286
26.5,4225.0,1,0,8.0,40000.0,30.0,0,0,9.375
32.2,3000.0,0,0,5.0,10000.0,34.0,1,0,13.8
23.33333333333333,3000.0,0,0,3.0,20000.0,40.0,0,1,11.666666666666666
12.333333333333334,1710.4166666666667,0,0,6.0,20000.0,27.0,1,0,18.33333333333333
29.5,3000.0,0,0,2.0,10000.0,31.0,1,1,10.0
30.0,3125.0,0,0,4.0,10000.0,33.0,1,0,13.333333333333334
26.0,3000.0,0,0,2.0,10000.0,53.0,1,1,15.5
29.0,3000.0,0,0,1.0,10000.0,33.0,1,1,11.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4
5.0,1500.0,1,1,1.0,10000.0,44.0,0,1,11.0
27.5,3375.0,0,0,4.0,20000.0,41.0,0,0,14.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4
17.0,2625.0,1,1,4.0,20000.0,38.0,0,0,12.5
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
16.6,2885.0,0,0,10.0,40000.0,33.0,0,0,11.7
16.875,2531.25,0,0,8.0,30000.0,28.0,0,0,11.625
17.75,1875.0,1,1,5.0,10000.0,28.0,0,0,14.25
13.0,1875.0,0,0,6.0,30000.0,35.0,0,0,15.166666666666666
8.0,3000.0,0,0,1.0,10000.0,46.0,1,1,13.0
25.5,2812.5,0,1,5.0,10000.0,44.0,0,0,18.0
13.0,1333.3333333333333,0,0,3.0,20000.0,32.0,0,1,17.0
23.0,3000.0,0,0,2.0,10000.0,40.0,1,1,3.5
23.5,2250.0,0,0,2.0,10000.0,32.0,1,1,1.5
28.0,3000.0,0,0,1.0,10000.0,34.0,1,1,11.0
25.0,3000.0,0,0,1.0,10000.0,33.0,1,1,21.0
27.0,3000.0,0,0,1.0,10000.0,46.0,1,1,14.0
17.5,2250.0,0,0,2.0,10000.0,39.0,1,1,13.0
28.77777777777778,3961.1111111111113,1,0,9.0,30000.0,33.0,0,0,14.11111111111111
12.0,1500.0,0,0,1.0,10000.0,34.0,1,1,11.0
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
18.0,2250.0,0,0,2.0,10000.0,40.0,1,1,13.5
29.33333333333333,3000.0,0,0,3.0,20000.0,37.0,0,1,12.0
23.33333333333333,2500.0,0,0,3.0,20000.0,38.0,0,1,15.333333333333334
12.8,1800.0,1,1,5.0,20000.0,40.0,0,0,12.2
17.857142857142858,3657.142857142857,1,0,7.0,40000.0,46.0,0,0,13.571428571428571
19.666666666666668,3000.0,0,0,3.0,20000.0,42.0,0,1,14.0
27.0,3000.0,0,0,4.0,10000.0,30.0,1,0,6.75
33.5,2625.0,0,0,5.0,10000.0,33.0,1,0,16.0
25.0,3000.0,0,0,1.0,10000.0,37.0,1,1,15.0
28.6,3990.0,0,0,10.0,40000.0,53.0,0,0,13.1
24.666666666666668,4116.666666666667,0,1,6.0,15000.0,34.0,0,0,13.666666666666666
6.0,1500.0,0,0,1.0,10000.0,30.0,1,1,12.0
27.5,3000.0,0,0,2.0,10000.0,38.0,1,1,10.0
27.0,2250.0,0,0,2.0,10000.0,43.0,1,1,7.5
27.0,3000.0,0,0,1.0,10000.0,46.0,1,1,14.0
23.545454545454547,4586.363636363636,1,0,11.0,50000.0,32.0,0,0,10.818181818181818
31.77777777777778,4133.333333333333,0,0,9.0,40000.0,33.0,0,0,6.555555555555555
25.0,3085.714285714286,0,0,7.0,30000.0,31.0,1,0,12.285714285714286
5.0,1500.0,0,0,1.0,10000.0,33.0,1,1,14.0
26.6,3720.0,0,0,10.0,40000.0,45.0,0,0,13.4
3.0,3000.0,0,0,1.0,10000.0,36.0,1,1,9.0
14.0,1500.0,0,0,1.0,10000.0,33.0,1,1,4.0
20.0,3000.0,0,0,1.0,10000.0,32.0,1,1,19.0
19.09090909090909,2772.7272727272725,0,0,11.0,30000.0,43.0,0,0,12.181818181818182
21.5,3750.0,1,0,6.0,30000.0,47.0,0,0,15.166666666666666
26.0,3000.0,0,0,1.0,10000.0,39.0,1,1,0.0
16.428571428571427,2471.428571428572,0,0,7.0,30000.0,41.0,0,0,13.0
17.0,3000.0,0,0,3.0,20000.0,36.0,0,1,12.666666666666666
29.0,3000.0,0,0,2.0,10000.0,30.0,1,1,9.5
30.0,3000.0,0,0,1.0,10000.0,39.0,1,1,17.0
24.444444444444443,3766.6666666666665,1,0,10.0,30000.0,41.0,0,0,13.11111111111111
37.0,3000.0,0,0,1.0,10000.0,32.0,1,1,0.0
24.0,3000.0,1,1,4.0,10000.0,45.0,0,0,12.5
12.166666666666666,1875.0,0,0,6.0,30000.0,36.0,0,0,16.666666666666668
15.0,1500.0,1,1,1.0,10000.0,39.0,0,1,21.0
24.33333333333333,2500.0,0,0,3.0,20000.0,44.0,0,1,8.666666666666666
19.166666666666668,2504.1666666666665,0,0,6.0,30000.0,43.0,0,0,13.5
33.666666666666664,3000.0,0,0,3.0,10000.0,42.0,1,1,14.666666666666666
9.0,1500.0,0,0,1.0,10000.0,35.0,1,1,10.0
14.166666666666666,1800.0,0,0,6.0,20000.0,38.0,1,0,13.166666666666666
12.5,1500.0,1,1,2.0,10000.0,45.0,0,1,16.5
20.714285714285715,3207.1428571428573,0,0,7.0,30000.0,44.0,0,0,13.285714285714286
1.0,3000.0,0,0,1.0,10000.0,30.0,1,1,17.0
19.8,2550.0,1,0,5.0,30000.0,35.0,0,0,11.2
30.142857142857142,4085.714285714286,0,0,7.0,30000.0,53.0,0,0,6.142857142857143
27.285714285714285,3810.714285714286,0,1,14.0,50000.0,36.0,0,0,13.857142857142858
14.0,1500.0,1,1,1.0,10000.0,34.0,0,1,17.0
29.0,3000.0,0,0,1.0,10000.0,33.0,1,1,14.0
28.0,3000.0,1,1,1.0,10000.0,31.0,0,1,11.0
14.0,1500.0,0,0,1.0,10000.0,36.0,1,1,20.0
27.0,3000.0,0,0,1.0,10000.0,40.0,1,1,8.0
20.33333333333333,2883.333333333333,0,0,6.0,30000.0,58.0,0,0,14.5
29.0,3000.0,0,0,2.0,10000.0,33.0,1,1,15.0
7.0,1500.0,1,1,1.0,10000.0,37.0,0,1,17.0
29.0,3000.0,0,0,1.0,10000.0,46.0,1,1,1.0
6.625,1582.8125,1,1,8.0,10000.0,46.0,0,0,14.25
13.0,1500.0,1,1,1.0,10000.0,32.0,0,1,11.0
26.0,3000.0,1,1,1.0,10000.0,35.0,0,1,16.0
5.0,1593.75,0,0,4.0,20000.0,42.0,0,0,12.5
11.0,1687.5,1,1,4.0,10000.0,33.0,0,0,16.25
32.0,3000.0,0,0,1.0,10000.0,30.0,1,1,10.0
15.090909090909092,2990.909090909091,1,0,11.0,40000.0,34.0,0,0,12.909090909090908
15.0,3309.090909090909,0,0,11.0,40000.0,36.0,0,0,14.909090909090908
31.166666666666668,3062.5,0,0,6.0,20000.0,40.0,0,0,11.5
14.0,1500.0,0,0,1.0,10000.0,27.0,1,1,16.0
9.22222222222222,1472.2222222222222,1,1,9.0,15000.0,29.0,0,0,13.77777777777778
17.0,1500.0,1,1,1.0,10000.0,36.0,0,1,11.0
32.0,3000.0,0,0,1.0,10000.0,30.0,1,1,21.0
9.0,1500.0,1,1,2.0,10000.0,36.0,0,1,14.5
32.3,5142.5,1,0,10.0,50000.0,43.0,0,0,10.6
10.0,1500.0,1,1,2.0,10000.0,48.0,0,1,8.0
27.33333333333333,3000.0,0,0,3.0,20000.0,36.0,0,1,15.0
22.0,3000.0,0,0,1.0,10000.0,44.0,1,1,10.0
24.58333333333333,3850.0,0,0,12.0,40000.0,36.0,0,0,14.666666666666666
19.5,2250.0,1,1,2.0,10000.0,44.0,0,1,11.0
26.6,4600.0,0,0,10.0,40000.0,48.0,0,0,13.9
25.0,3757.142857142857,0,0,7.0,35000.0,30.0,0,0,10.857142857142858
25.07692307692308,3365.3846153846152,0,0,13.0,40000.0,47.0,0,0,9.23076923076923
16.375,3487.5,0,0,8.0,30000.0,35.0,0,0,11.25
30.0,3000.0,0,0,1.0,10000.0,29.0,1,1,12.0
33.0,3000.0,0,0,1.0,10000.0,28.0,1,1,20.0
17.666666666666668,3000.0,0,0,3.0,20000.0,39.0,0,1,10.333333333333334
11.77777777777778,2622.222222222222,0,0,9.0,30000.0,42.0,0,0,16.88888888888889
29.0,3000.0,0,0,4.0,20000.0,38.0,0,0,14.0
36.0,3000.0,0,0,4.0,10000.0,42.0,1,0,9.75
32.75,3375.0,0,0,8.0,20000.0,51.0,0,0,12.75
42.0,3000.0,0,0,2.0,10000.0,38.0,1,1,23.0
16.25,2625.0,0,0,8.0,30000.0,35.0,0,0,13.75
14.0,1500.0,1,1,1.0,10000.0,38.0,0,1,14.0
17.0,3000.0,0,0,1.0,10000.0,27.0,1,1,15.0
19.0,1500.0,1,1,1.0,10000.0,39.0,0,1,0.0
30.25,3859.375,0,0,8.0,30000.0,37.0,0,0,8.625
20.0,3000.0,0,0,1.0,10000.0,47.0,1,1,11.0
31.0,3000.0,0,0,1.0,10000.0,38.0,1,1,10.0
32.0,3000.0,0,0,1.0,10000.0,40.0,1,1,23.0
11.333333333333334,1875.0,0,0,6.0,30000.0,36.0,0,0,17.166666666666668
21.25,3104.6875,0,0,16.0,40000.0,39.0,0,0,10.875
28.0,3000.0,0,0,2.0,10000.0,33.0,1,1,12.5
13.0,1500.0,0,0,1.0,10000.0,40.0,1,1,19.0
20.25,1500.0,1,1,4.0,10000.0,46.0,0,0,12.25
29.0,3000.0,0,0,1.0,10000.0,38.0,1,1,9.0
12.4,2250.0,0,0,5.0,20000.0,47.0,0,0,13.4
14.0,2250.0,0,0,2.0,20000.0,35.0,0,1,21.0
22.5,2250.0,0,0,2.0,20000.0,39.0,0,1,13.0
22.444444444444443,2098.611111111112,0,0,9.0,30000.0,36.0,0,0,11.333333333333334
21.33333333333333,2500.0,0,0,3.0,20000.0,35.0,0,1,14.0
9.0,1500.0,1,1,1.0,10000.0,48.0,0,1,11.0
14.25,1687.5,1,1,4.0,20000.0,45.0,0,0,5.75
15.666666666666666,2000.0,1,1,3.0,20000.0,29.0,0,1,15.666666666666666
11.0,1500.0,0,0,1.0,10000.0,35.0,1,1,19.0
23.0,3000.0,0,0,1.0,10000.0,34.0,1,1,18.0
14.0,2250.0,1,1,2.0,10000.0,35.0,0,1,6.5
23.5,2250.0,1,1,2.0,10000.0,36.0,0,1,9.5
32.0,3000.0,0,0,1.0,10000.0,42.0,1,1,19.0
15.0,3000.0,0,0,1.0,10000.0,37.0,1,1,19.0
37.5,3000.0,0,1,5.0,10000.0,42.0,0,0,9.25
25.4,3370.0,0,0,5.0,30000.0,40.0,0,0,14.6
22.142857142857142,3125.0,0,0,7.0,20000.0,28.0,0,0,12.857142857142858
42.0,3000.0,0,0,1.0,10000.0,33.0,1,1,7.0
7.0,1500.0,1,1,1.0,10000.0,45.0,0,1,11.0
12.0,1500.0,0,0,1.0,10000.0,32.0,1,1,15.0
19.0,3000.0,0,0,1.0,10000.0,40.0,1,1,10.0
17.333333333333332,3000.0,1,0,6.0,30000.0,42.0,0,0,16.666666666666668
29.0,3000.0,0,0,2.0,10000.0,36.0,1,1,18.0
13.555555555555555,2355.555555555556,1,0,9.0,30000.0,29.0,0,0,17.11111111111111
24.0,2625.0,1,1,4.0,20000.0,34.0,0,0,14.0
16.22222222222222,2300.0,0,0,9.0,30000.0,36.0,0,0,8.11111111111111
11.0,1500.0,1,1,1.0,10000.0,46.0,0,1,14.0
16.0,1500.0,1,1,1.0,10000.0,38.0,0,1,14.0
28.33333333333333,3000.0,0,0,3.0,20000.0,33.0,0,1,9.0
16.77777777777778,3044.4444444444443,0,0,9.0,30000.0,38.0,0,0,14.444444444444445
31.0,3000.0,0,0,2.0,10000.0,29.0,1,1,9.0
37.66666666666666,3000.0,0,0,3.0,10000.0,32.0,1,1,14.666666666666666
36.0,3000.0,0,0,2.0,10000.0,40.0,1,1,9.0
14.0,1500.0,1,1,1.0,10000.0,30.0,0,1,18.0
9.0,1500.0,0,0,1.0,10000.0,28.0,1,1,17.0
33.44444444444444,4522.222222222223,1,0,9.0,30000.0,39.0,0,0,12.77777777777778
32.666666666666664,3000.0,0,0,3.0,10000.0,45.0,1,1,14.0
16.4,2025.0,0,0,5.0,20000.0,40.0,0,0,12.6
47.0,3000.0,0,0,1.0,10000.0,46.0,1,1,17.0
29.0,3000.0,1,1,1.0,10000.0,40.0,0,1,21.0
24.33333333333333,2877.777777777778,0,0,9.0,20000.0,37.0,0,0,13.88888888888889
34.0,3000.0,0,0,1.0,10000.0,39.0,1,1,18.0
8.0,3000.0,0,0,1.0,10000.0,35.0,1,1,8.0
30.0,3000.0,0,0,1.0,10000.0,44.0,1,1,16.0
18.6,2700.0,0,0,5.0,20000.0,49.0,0,0,10.2
15.0,1500.0,1,1,1.0,10000.0,38.0,0,1,15.0
12.0,3000.0,0,0,1.0,10000.0,50.0,1,1,9.0
0.0,1500.0,0,0,1.0,10000.0,37.0,1,1,15.0
17.333333333333332,2500.0,1,1,3.0,10000.0,34.0,0,1,10.666666666666666
14.0,1500.0,1,1,1.0,10000.0,40.0,0,1,4.0
28.5,3000.0,0,0,2.0,10000.0,37.0,1,1,13.5
13.0,1500.0,0,0,1.0,10000.0,48.0,1,1,12.0
31.5,3000.0,0,0,2.0,10000.0,30.0,1,1,13.0
31.0,3000.0,0,0,2.0,10000.0,36.0,1,1,8.0
26.5,2960.0,0,0,10.0,20000.0,28.0,1,0,8.7
29.25,3146.875,0,0,8.0,15000.0,32.0,0,0,12.5
33.5,3000.0,0,0,3.0,10000.0,30.0,1,1,8.5
16.6,2700.0,0,0,5.0,20000.0,41.0,0,0,13.6
24.0,3000.0,0,0,2.0,10000.0,33.0,1,1,15.0
10.0,3000.0,0,0,1.0,10000.0,30.0,1,1,1.0
23.0,3000.0,1,1,1.0,10000.0,30.0,0,1,0.0
14.0,3000.0,1,1,1.0,10000.0,40.0,0,1,18.0
53.0,3000.0,0,0,1.0,10000.0,30.0,1,1,10.0
24.0,3000.0,0,0,1.0,10000.0,57.0,1,1,9.0
22.11111111111111,3000.0,0,0,9.0,30000.0,35.0,0,0,14.11111111111111
16.0,1500.0,1,1,2.0,20000.0,37.0,0,1,18.0
22.0,3000.0,0,0,2.0,10000.0,31.0,1,1,21.0
36.888888888888886,3255.555555555556,0,0,9.0,20000.0,41.0,0,0,14.11111111111111
28.5,3000.0,0,0,2.0,10000.0,36.0,1,1,10.5
17.5,2250.0,0,0,2.0,10000.0,39.0,1,1,4.5
30.0,3000.0,0,0,3.0,20000.0,47.0,0,1,13.666666666666666
17.09090909090909,3027.2727272727275,0,0,11.0,40000.0,38.0,0,0,14.181818181818182
22.8,1500.0,1,1,5.0,10000.0,43.0,0,0,12.4
15.0,1500.0,0,0,1.0,10000.0,45.0,1,1,21.0
26.0,1500.0,0,0,1.0,10000.0,34.0,1,1,20.0
23.666666666666668,2500.0,1,1,3.0,10000.0,38.0,0,1,15.333333333333334
29.5,3000.0,0,0,2.0,10000.0,41.0,1,1,10.5
10.0,1500.0,0,0,1.0,10000.0,36.0,1,1,12.0
35.0,3000.0,0,0,5.0,10000.0,48.0,1,0,12.666666666666666
26.0,4945.454545454545,1,0,11.0,50000.0,32.0,0,0,13.272727272727272
16.0,3123.076923076923,0,0,13.0,40000.0,32.0,0,0,12.538461538461538
16.0,1687.5,0,0,4.0,15000.0,157000.0,0,0,11.25
